,id,,scores,NumTexts,help,office,dance,money,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation,family,vacation,crime,attractive,masculine,prison,health,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home,divine,sexual,fear,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise,reading,worship,leader,independence,movement,body,noise,eating,medieval,zest,confusion,water,sports,death,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust,fire,tool,phone,gain,sound,injury,sailing,rage,science,work,appearance,valuable,warmth,youth,sadness,fun,emotional,joy,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical,colors,text_abbreviations
59,m4947,59,10,364,0.004683841,0.00078064,0,0.008196721,0.004293521,0.012880562,0.006635441,0.00234192,0.003512881,0.009367681,0.006245121,0,0.00156128,0.00234192,0.009367681,0.016783763,0.006635441,0,0.00078064,0.00078064,0.00039032,0.00312256,0,0.00117096,0.004683841,0,0.00156128,0,0.015612802,0.003512881,0.00156128,0.00039032,0.00117096,0.00039032,0.00117096,0,0,0.00078064,0,0.005464481,0.00273224,0.00078064,0.00273224,0.007416081,0,0,0,0.00273224,0.00312256,0.00078064,0,0.008587041,0.00039032,0,0.026932084,0.00039032,0.00117096,0.00078064,0,0,0.008977361,0.009367681,0.00078064,0.005464481,0.00039032,0,0,0.00039032,0.00078064,0.00039032,0.0019516,0,0.00078064,0,0.00156128,0.003903201,0.00078064,0.00312256,0,0,0.004293521,0,0.00117096,0,0.00234192,0,0.00234192,0.007025761,0.00234192,0.019906323,0,0,0,0,0.00039032,0,0.009758002,0.00039032,0.008196721,0.008977361,0.00273224,0,0.00234192,0.00117096,0.00039032,0.00273224,0.00039032,0.007416081,0.00039032,0,0.00117096,0.00039032,0.00078064,0.007416081,0.0019516,0.00078064,0.00078064,0.00117096,0,0.014051522,0.00234192,0,0.0019516,0,0.00156128,0.00039032,0.006635441,0,0.00078064,0.00234192,0,0.0019516,0,0.011319282,0.00039032,0.00273224,0.00078064,0.00078064,0.00039032,0.008196721,0.003903201,0,0.007806401,0.010538642,0.00039032,0,0,0.006635441,0.00039032,0.0019516,0,0,0.00039032,0.00078064,0.009367681,0.00078064,0.00078064,0.00156128,0.00078064,0,0,0.00117096,0.010148322,0,0.00039032,0,0,0.004683841,0.008196721,0.00039032,0.00039032,0,0,0.017954723,0.00234192,0.004293521,0,0,0.003903201,0.00156128,0,0.00234192,0.0019516,0,0.00078064,0.006245121,0,0.00039032,0.011319282,0.00234192,0.00078064,0.00117096,0.010928962,0.00039032,0.00039032,0.0019516
60,m4996,60,5,3,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.025,0,0,0,0.025,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0
61,m5223,61,16,74,0.005148005,0.003861004,0,0.002574003,0.005148005,0.012870013,0.016731017,0.007722008,0.016731017,0.003861004,0.014157014,0,0.003861004,0,0.009009009,0.005148005,0.009009009,0,0,0,0,0.007722008,0,0,0.003861004,0,0.002574003,0.001287001,0.005148005,0.002574003,0.005148005,0,0.001287001,0,0.005148005,0,0,0,0,0.019305019,0,0.001287001,0,0.016731017,0,0.001287001,0,0,0.007722008,0,0.002574003,0.030888031,0,0.001287001,0.006435006,0,0,0.003861004,0,0,0.002574003,0.009009009,0,0.006435006,0,0,0,0.001287001,0.001287001,0,0,0,0,0,0.006435006,0.003861004,0,0,0,0.002574003,0,0.003861004,0.002574003,0.001287001,0.003861004,0,0.006435006,0.019305019,0,0.006435006,0,0,0,0.002574003,0.001287001,0.001287001,0.023166023,0.001287001,0.006435006,0.012870013,0.003861004,0.001287001,0.006435006,0.016731017,0,0,0,0,0.005148005,0.001287001,0,0,0.002574003,0.009009009,0.001287001,0.009009009,0,0.002574003,0,0.007722008,0.003861004,0,0.011583012,0,0.005148005,0,0.006435006,0,0.002574003,0.005148005,0.002574003,0,0,0.007722008,0.001287001,0.001287001,0.005148005,0.002574003,0.005148005,0.015444015,0.005148005,0.002574003,0.024453024,0.007722008,0.006435006,0.002574003,0.001287001,0.007722008,0.001287001,0.001287001,0.002574003,0,0,0.009009009,0.009009009,0.001287001,0,0.002574003,0.003861004,0,0.002574003,0.001287001,0.009009009,0,0,0.001287001,0.001287001,0,0.012870013,0,0,0,0,0.007722008,0.005148005,0,0,0,0.014157014,0,0.006435006,0,0,0.002574003,0.002574003,0.006435006,0,0.001287001,0.003861004,0.002574003,0,0,0.02960103,0,0,0.01029601
62,m5227,62,18,2,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,m5464,63,1,142,0.001874414,0.002811621,0,0.014995314,0,0.008434864,0.003748828,0.001874414,0.012183693,0.004686036,0.002811621,0,0.001874414,0,0.012183693,0.00656045,0.011246485,0,0,0,0.001874414,0.001874414,0,0,0.00656045,0,0,0,0.009372071,0.003748828,0.003748828,0,0.005623243,0,0,0.001874414,0,0,0,0.004686036,0.007497657,0.004686036,0,0.005623243,0,0.001874414,0,0,0.004686036,0.005623243,0,0.005623243,0.005623243,0.023430178,0.026241799,0.003748828,0,0.003748828,0,0,0.003748828,0.005623243,0,0.001874414,0.008434864,0,0,0,0.004686036,0,0,0.001874414,0,0,0.000937207,0.003748828,0.000937207,0.00656045,0,0.001874414,0,0,0,0,0.005623243,0.001874414,0.008434864,0.007497657,0.007497657,0.007497657,0.007497657,0,0,0.001874414,0,0,0.008434864,0,0.004686036,0.0131209,0,0.000937207,0,0.012183693,0,0.002811621,0,0.001874414,0,0,0.001874414,0,0.001874414,0.001874414,0.003748828,0.001874414,0,0.003748828,0,0.011246485,0.00656045,0.005623243,0.003748828,0,0.008434864,0.003748828,0.012183693,0,0.002811621,0,0,0,0,0.001874414,0.000937207,0.009372071,0.00656045,0.001874414,0.003748828,0.024367385,0.002811621,0.001874414,0.005623243,0.008434864,0,0.001874414,0.000937207,0.007497657,0,0.005623243,0,0,0,0,0.001874414,0.003748828,0.001874414,0,0,0,0,0,0.008434864,0,0,0.001874414,0.001874414,0,0.009372071,0,0,0,0,0.007497657,0,0.005623243,0.001874414,0,0.007497657,0.003748828,0.004686036,0,0,0,0.001874414,0.001874414,0,0,0.008434864,0.002811621,0,0.007497657,0.008434864,0.000937207,0,0.016869728
64,m5475,64,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0
65,m5487,65,2,78,0.005671078,0.001890359,0,0.02268431,0.009451796,0.001890359,0,0.007561437,0.003780718,0.007561437,0.005671078,0,0,0.001890359,0.015122873,0.005671078,0.007561437,0,0,0,0.001890359,0.009451796,0,0,0.003780718,0,0,0.001890359,0.003780718,0.005671078,0.005671078,0,0.001890359,0,0,0.011342155,0,0,0,0.001890359,0.018903592,0,0,0.003780718,0.003780718,0,0.001890359,0.001890359,0.003780718,0,0.007561437,0.005671078,0,0.005671078,0.007561437,0.001890359,0,0,0,0,0.003780718,0.003780718,0,0.005671078,0.001890359,0,0.003780718,0,0.001890359,0.005671078,0.001890359,0.001890359,0,0,0.007561437,0.003780718,0,0,0,0,0.001890359,0,0.001890359,0.003780718,0.001890359,0,0.009451796,0.018903592,0,0.005671078,0,0,0.001890359,0,0,0,0.005671078,0,0.003780718,0.011342155,0.001890359,0,0,0.003780718,0,0.001890359,0,0,0,0,0.001890359,0,0.001890359,0.003780718,0,0,0,0.007561437,0,0.013232514,0.005671078,0.003780718,0.005671078,0,0.001890359,0,0.009451796,0,0.005671078,0,0,0.001890359,0.001890359,0.001890359,0.005671078,0.011342155,0.001890359,0,0.001890359,0.018903592,0.001890359,0,0.003780718,0.003780718,0,0,0,0.003780718,0.001890359,0.009451796,0,0,0,0,0.003780718,0.001890359,0,0.001890359,0.009451796,0,0,0,0.015122873,0,0,0,0.001890359,0,0.005671078,0,0.001890359,0,0.001890359,0.011342155,0,0.003780718,0,0,0.001890359,0.011342155,0.003780718,0,0,0,0.001890359,0.003780718,0,0,0.013232514,0.001890359,0,0,0.011342155,0,0.001890359,0.030245747
66,m5666,66,5,44,0.001811594,0.010869565,0,0.019927536,0,0.012681159,0.012681159,0,0.001811594,0,0.003623188,0,0.005434783,0,0.007246377,0.003623188,0.005434783,0,0.001811594,0,0,0,0,0,0,0.001811594,0,0,0,0,0,0,0.001811594,0,0.001811594,0.001811594,0,0,0,0.014492754,0.009057971,0.009057971,0.001811594,0.012681159,0,0.001811594,0,0,0.001811594,0.005434783,0.001811594,0.007246377,0,0.003623188,0.012681159,0.001811594,0,0,0,0,0.012681159,0.02173913,0,0,0.005434783,0,0.001811594,0,0.003623188,0,0,0.001811594,0,0.001811594,0.005434783,0,0,0.001811594,0,0,0,0,0.001811594,0.001811594,0,0,0.003623188,0.001811594,0,0.010869565,0.005434783,0,0,0,0,0,0.007246377,0,0.012681159,0.012681159,0.001811594,0,0,0.001811594,0,0.001811594,0,0,0,0,0,0,0,0.019927536,0,0.001811594,0,0.012681159,0,0.016304348,0.009057971,0.001811594,0.001811594,0,0.001811594,0.001811594,0.018115942,0,0,0.003623188,0,0,0.001811594,0.018115942,0,0.009057971,0.001811594,0,0,0.003623188,0,0,0.007246377,0.005434783,0,0,0,0,0,0.012681159,0,0,0,0,0.02173913,0,0.003623188,0.005434783,0,0,0.001811594,0,0.007246377,0,0,0,0.003623188,0,0,0.001811594,0,0,0,0.003623188,0.001811594,0.005434783,0,0,0.005434783,0.005434783,0,0,0,0,0.001811594,0,0,0.001811594,0.012681159,0,0.005434783,0,0.009057971,0,0.001811594,0.009057971
67,m5882,67,9,21,0.006666667,0,0,0,0.006666667,0.013333333,0,0,0,0,0.046666667,0,0,0,0,0.013333333,0.006666667,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0.013333333,0,0,0.046666667,0,0.006666667,0.026666667,0,0,0,0,0,0,0.006666667,0.006666667,0,0.006666667,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0.026666667,0,0.006666667,0,0,0.006666667,0,0,0,0.006666667,0.013333333,0.013333333,0.02,0,0,0,0,0,0,0.093333333,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0.006666667,0,0.006666667,0,0.006666667,0.006666667,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0.093333333,0.013333333,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046666667,0,0.006666667,0,0,0,0,0.013333333,0,0,0,0,0,0,0.06,0.006666667,0,0
68,m5926,68,23,104,0.001746725,0.002620087,0,0.010480349,0.001746725,0.005240175,0.000873362,0,0.001746725,0.000873362,0.004366812,0,0.004366812,0,0.010480349,0.001746725,0.001746725,0,0.00349345,0,0,0.001746725,0,0,0.00349345,0.000873362,0,0.000873362,0,0.002620087,0.000873362,0.000873362,0.002620087,0,0,0.001746725,0.000873362,0.000873362,0,0.00349345,0.00349345,0.000873362,0,0.001746725,0,0.001746725,0,0,0,0,0,0.009606987,0,0.000873362,0.002620087,0.004366812,0,0.001746725,0.001746725,0,0.005240175,0,0.001746725,0.005240175,0.013973799,0,0,0.001746725,0,0.000873362,0,0.000873362,0,0,0.002620087,0.00349345,0.004366812,0.023580786,0,0.001746725,0.002620087,0.001746725,0,0.000873362,0.005240175,0.000873362,0.009606987,0.002620087,0.010480349,0.004366812,0,0,0,0.000873362,0.000873362,0,0.008733624,0,0.004366812,0.012227074,0,0.000873362,0,0.001746725,0,0.002620087,0.002620087,0.000873362,0,0,0,0,0.001746725,0.000873362,0.002620087,0.001746725,0.000873362,0.000873362,0,0.006113537,0.00349345,0.001746725,0.002620087,0,0,0,0.00349345,0,0.009606987,0.000873362,0.000873362,0,0,0.009606987,0.004366812,0.002620087,0.000873362,0.002620087,0.001746725,0.03231441,0.002620087,0.001746725,0.007860262,0.0069869,0,0.000873362,0.001746725,0.001746725,0,0.00349345,0,0,0,0.001746725,0,0.001746725,0,0,0.004366812,0.000873362,0.00349345,0.004366812,0.008733624,0,0.000873362,0.000873362,0.00349345,0,0.002620087,0,0,0,0,0.006113537,0.000873362,0.00349345,0,0.000873362,0.0069869,0.006113537,0.000873362,0.00349345,0.00349345,0.001746725,0.000873362,0.002620087,0,0.000873362,0.007860262,0.001746725,0.001746725,0.000873362,0.007860262,0,0,0.030567686
69,m5989,69,5,197,0.006358177,0.001059696,0.000353232,0.032144119,0.001412928,0.011303426,0.009890498,0.000706464,0.008124338,0.00176616,0.001059696,0.000353232,0.001412928,0,0.014482515,0.004592017,0.007771106,0,0,0.002119392,0.000353232,0.001059696,0,0.003179089,0.003885553,0,0.004238785,0,0.003532321,0.003179089,0.000353232,0,0.006358177,0.000353232,0.000706464,0.001059696,0,0,0.000706464,0.010596962,0.023666549,0.00176616,0.000706464,0.006358177,0,0.001059696,0.000353232,0.001059696,0.00176616,0.000353232,0.000353232,0.004945249,0.000706464,0.002119392,0.01024373,0.00176616,0,0.001059696,0.000706464,0,0.025079477,0.040268456,0,0.004945249,0.001059696,0.000353232,0.000706464,0,0.002472625,0,0.001412928,0.001059696,0.000353232,0,0.002472625,0.001412928,0,0.001059696,0,0.001059696,0.000706464,0.002472625,0.001059696,0.002119392,0.003179089,0.000353232,0.003532321,0.002825857,0.001059696,0.003885553,0,0,0,0.000353232,0,0,0.000706464,0.000353232,0.013776051,0.01024373,0.001412928,0.000353232,0.003532321,0.007771106,0,0.002472625,0,0.001059696,0.000353232,0.000706464,0.00176616,0.000353232,0.001412928,0.026492406,0,0.003179089,0.000353232,0.00176616,0,0.014129283,0.008124338,0.000353232,0.005298481,0,0.001412928,0.002119392,0.009537266,0.000353232,0,0.000353232,0,0,0,0.015542211,0.000706464,0.019427764,0.002825857,0.00176616,0.000706464,0.004238785,0.003532321,0.001059696,0.000706464,0.007064641,0.000706464,0,0.000353232,0.002119392,0,0.019780996,0.000353232,0,0,0.000706464,0.040621688,0.001059696,0.000353232,0.000353232,0.001412928,0.000353232,0.001059696,0,0.006004945,0,0.000353232,0.000353232,0.001059696,0.000353232,0.001059696,0,0.000353232,0.000353232,0.000706464,0.007064641,0.003885553,0.003885553,0,0.000353232,0.001412928,0.011303426,0,0,0.001059696,0.000706464,0.000706464,0.004592017,0,0,0.020840692,0.001059696,0.001412928,0,0.004238785,0.000353232,0,0.008124338
70,m6208,70,18,4,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0.023255814,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,m6415,71,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,m6499,72,15,52,0.002293578,0.002293578,0,0.004587156,0.006880734,0.016055046,0.009174312,0,0.006880734,0,0.002293578,0.002293578,0.004587156,0,0.006880734,0.009174312,0.009174312,0.002293578,0.004587156,0.002293578,0.002293578,0,0,0.004587156,0.004587156,0.002293578,0,0.002293578,0.002293578,0.01146789,0,0,0,0,0.002293578,0.009174312,0,0,0,0.016055046,0.002293578,0,0,0.004587156,0,0,0,0,0.004587156,0,0.006880734,0.004587156,0.002293578,0.006880734,0.013761468,0,0,0,0.002293578,0,0.01146789,0,0,0.006880734,0.006880734,0.002293578,0,0.004587156,0,0,0,0,0,0,0.002293578,0,0,0.004587156,0,0,0,0.002293578,0.004587156,0,0,0,0.002293578,0.020642202,0.002293578,0.004587156,0,0,0,0,0,0,0.004587156,0.002293578,0.006880734,0.006880734,0,0,0.004587156,0.002293578,0,0,0,0,0,0,0.004587156,0,0,0,0,0.01146789,0,0.004587156,0.004587156,0.013761468,0.006880734,0,0.004587156,0,0.006880734,0,0.004587156,0.002293578,0.002293578,0,0,0.002293578,0,0.01146789,0.006880734,0.004587156,0.004587156,0.009174312,0,0.018348624,0,0,0.004587156,0.006880734,0.009174312,0,0,0.002293578,0,0.002293578,0,0,0,0,0,0,0,0,0,0,0,0.002293578,0.018348624,0.002293578,0.006880734,0,0,0.004587156,0,0,0,0,0,0.006880734,0.002293578,0,0,0.002293578,0.004587156,0,0,0,0.002293578,0.006880734,0.004587156,0.006880734,0,0,0.009174312,0,0,0,0.006880734,0.002293578,0,0.029816514
73,m6667,73,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,m676,74,7,7,0.033333333,0,0.016666667,0,0.016666667,0,0,0,0,0,0.033333333,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0.016666667,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0.016666667,0,0,0,0,0,0,0.016666667,0,0,0.066666667
75,m6889,75,13,3,0,0.014925373,0,0,0,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0.014925373,0.014925373,0,0.029850746,0.059701493,0,0,0,0,0,0.014925373,0.029850746,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0.014925373,0.014925373,0.029850746,0,0,0,0,0.014925373,0,0,0,0,0,0,0.044776119,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0
76,m6951,76,3,130,0.00407498,0.00407498,0.000814996,0.004889976,0.004889976,0.009779951,0.002444988,0,0.006519967,0.002444988,0.000814996,0.000814996,0.000814996,0.001629992,0.006519967,0.008964955,0.012224939,0,0.006519967,0.001629992,0,0,0,0,0.000814996,0.000814996,0,0,0.003259984,0.008964955,0.001629992,0,0,0.001629992,0.001629992,0.000814996,0,0.000814996,0.001629992,0.003259984,0.001629992,0.001629992,0.000814996,0.003259984,0,0,0,0,0.008964955,0.006519967,0.001629992,0.008149959,0.001629992,0.00407498,0.019559902,0,0,0,0,0,0.013854931,0.008149959,0.004889976,0.007334963,0.007334963,0,0,0.004889976,0.00407498,0,0.000814996,0,0,0,0.000814996,0.00407498,0,0.010594947,0,0,0,0,0.001629992,0.001629992,0.001629992,0,0.003259984,0.013854931,0.007334963,0.005704971,0.00407498,0,0,0,0,0.000814996,0.000814996,0.000814996,0.003259984,0.002444988,0.000814996,0,0.000814996,0.005704971,0,0.001629992,0.000814996,0,0.001629992,0.004889976,0.000814996,0,0.000814996,0.010594947,0.000814996,0.010594947,0,0.008149959,0,0.00407498,0.001629992,0.001629992,0.008964955,0,0.002444988,0.002444988,0.002444988,0.000814996,0,0,0,0,0.001629992,0.010594947,0.005704971,0.005704971,0.000814996,0.010594947,0,0.015484923,0.002444988,0,0.001629992,0.007334963,0.000814996,0,0,0.002444988,0,0.00407498,0.000814996,0,0,0.002444988,0.011409943,0.002444988,0.00407498,0,0.005704971,0.001629992,0,0.001629992,0.01792991,0,0.002444988,0,0,0,0.002444988,0.000814996,0,0,0.002444988,0.006519967,0.000814996,0.008149959,0,0,0.006519967,0.002444988,0,0.000814996,0,0.002444988,0.001629992,0.013039935,0.001629992,0,0.012224939,0.000814996,0.002444988,0,0.005704971,0.001629992,0.000814996,0.007334963
77,m7101,77,7,14,0,0,0,0,0.009615385,0.009615385,0.019230769,0.019230769,0,0.009615385,0.009615385,0,0,0,0.009615385,0.009615385,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0.028846154,0,0,0,0,0,0,0,0,0,0,0.009615385,0.009615385,0,0,0.019230769,0,0,0,0,0,0.009615385,0,0.009615385,0,0,0.019230769,0,0,0,0,0,0,0.009615385,0,0,0.028846154,0,0.019230769,0,0.019230769,0,0,0.009615385,0,0,0.028846154,0,0.019230769,0.028846154,0,0,0,0,0,0,0.028846154,0,0,0,0.009615385,0.028846154,0,0,0,0,0,0,0.019230769,0,0.009615385,0.028846154,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0.009615385,0,0,0,0,0,0,0.019230769,0.009615385,0,0,0,0,0,0.019230769,0,0.019230769,0.009615385,0,0,0,0,0.009615385,0,0,0,0,0.038461538,0,0,0.019230769,0.009615385,0,0.019230769,0,0,0,0,0,0,0,0,0,0.019230769,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0.028846154,0,0,0,0,0.028846154,0,0.009615385,0,0,0.009615385,0,0,0,0.009615385,0,0,0.009615385,0,0,0.009615385,0,0,0,0.019230769,0,0,0.019230769
78,m7123,78,13,7,0,0,0,0,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0.016949153,0,0.016949153,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033898305
