,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
1016,Chi,NB,8,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1],68766
1017,Chi,LR1,8,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1018,Chi,SVC1,8,0.7368421052631579,0.6296296296296297,14,3,8,2,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1019,Chi,SVC2,8,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1020,Chi,SVC3,8,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1021,Chi,SVC4,8,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1022,Chi,kNN3,8,0.7179487179487181,0.5925925925925926,14,2,9,2,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1023,Chi,kNN5,8,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1024,Chi,NB,9,0.7894736842105263,0.7037037037037037,15,4,7,1,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1],68766
1025,Chi,LR1,9,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1026,Chi,SVC1,9,0.7368421052631579,0.6296296296296297,14,3,8,2,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1],68766
1027,Chi,SVC2,9,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1028,Chi,SVC3,9,0.75,0.6296296296296297,15,2,9,1,[1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
1029,Chi,SVC4,9,0.7692307692307693,0.6666666666666666,15,3,8,1,[0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1],68766
